,Unnamed: 0,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old
299,4,2021-04-26-US-SVL-1,Mi8,1303513039000,1,31,GPS_L1,1303513038916514226,-9586308.22,12181402.453,21520583.103,-2455.866,-1236.539,-347.037,-34150.678,-0.001,25162972.036999997,11.692,0.0,9.318999999999999,22.340999999999998,25162935.674757183,G31,1303513040000
300,5,2021-04-26-US-SVL-1,Mi8,1303513039000,1,2,GPS_L1,1303513038928324188,-1267134.563,-16447291.115999999,21463876.299000002,2430.429,853.827,827.975,-179631.61399999997,0.001,21622434.5,5.096,0.0,4.123,2.9019999999999997,21622439.540974617,G2,1303513040000
301,6,2021-04-26-US-SVL-1,Mi8,1303513039000,1,12,GPS_L1,1303513038933134164,-9969568.34,-20019568.133,14186742.317,151.52100000000002,-1839.43,-2431.185,-9939.504,-0.002,20180439.972,6.296,0.0,3.766,2.504,20180438.887955975,G12,1303513040000
302,7,2021-04-26-US-SVL-1,Mi8,1303513039000,1,24,GPS_L1,1303513038918405870,-19041397.675,-15679753.023,-10599070.37,1314.693,207.143,-2692.5359999999996,11470.065,0.01,24595871.433000002,5.696000000000001,0.0,10.494000000000002,10.312999999999999,24595847.04550116,G24,1303513040000
303,0,2021-04-26-US-SVL-1,Mi8,1303513040000,1,5,GPS_L1,1303513039925039672,-4931675.891,-25900738.996999998,-2394731.086,273.77299999999997,-323.95,3156.4190000000003,-12052.319,-0.001,22607107.625,4.197,0.0,6.728,4.761,22607112.01926694,G5,1303513041000
304,1,2021-04-26-US-SVL-1,Mi8,1303513040000,1,25,GPS_L1,1303513039930816150,-15018581.31,-7141077.654,20504761.492,-156.313,-2654.1090000000004,-999.002,37815.731,0.002,20875363.087,3.897,0.0,4.325,3.003,20875347.94127294,G25,1303513041000
305,2,2021-04-26-US-SVL-1,Mi8,1303513040000,1,29,GPS_L1,1303513039923604664,-21920809.196999997,1551580.14,14900018.861,1548.636,-1101.356,2380.854,-101008.30099999999,-0.002,23037312.200999998,3.897,0.0,6.843999999999999,5.197,23037282.15703402,G29,1303513041000
306,3,2021-04-26-US-SVL-1,Mi8,1303513040000,1,31,GPS_L1,1303513039916515497,-9588764.102,12180165.992999999,21520235.836,-2455.8920000000003,-1236.377,-347.496,-34150.679,-0.001,25162591.001,11.392000000000001,0.0,9.318999999999999,22.329,25162554.64975718,G31,1303513041000
307,4,2021-04-26-US-SVL-1,Mi8,1303513040000,1,2,GPS_L1,1303513039928322978,-1264704.065,-16446437.347000001,21464704.057,2430.572,853.715,827.544,-179631.613,0.001,21622797.249,4.797,0.0,4.123,2.9019999999999997,21622802.290974617,G2,1303513041000
308,5,2021-04-26-US-SVL-1,Mi8,1303513040000,1,12,GPS_L1,1303513039933133716,-9969416.873,-20021407.411,14184310.980999999,151.414,-1839.129,-2431.489,-9939.506,-0.002,20180574.279,5.696000000000001,0.0,3.766,2.504,20180573.192955974,G12,1303513041000
309,6,2021-04-26-US-SVL-1,Mi8,1303513040000,1,24,GPS_L1,1303513039918403836,-19040082.825,-15679545.855999999,-10601762.791000001,1315.014,207.19099999999997,-2692.317,11470.073999999999,0.01,24596481.21,5.696000000000001,0.0,10.495999999999999,10.317,24596456.825501163,G24,1303513041000
310,0,2021-04-26-US-SVL-1,Mi8,1303513041000,1,5,GPS_L1,1303513040925041639,-4931402.101,-25901062.758,-2391574.635,273.806,-323.57099999999997,3156.4709999999995,-12052.32,-0.001,22606517.933000002,5.696000000000001,0.0,6.727,4.76,22606522.328266937,G5,1303513042000
311,1,2021-04-26-US-SVL-1,Mi8,1303513041000,1,25,GPS_L1,1303513040930817291,-15018737.694,-7143731.696,20503762.266,-156.454,-2653.97,-999.447,37815.733,0.002,20875021.024,3.897,0.0,4.325,3.003,20875005.880272944,G25,1303513042000
312,2,2021-04-26-US-SVL-1,Mi8,1303513041000,1,29,GPS_L1,1303513040923606099,-21919260.464,1550478.657,14902399.559,1548.826,-1101.606,2380.536,-101008.30300000001,-0.002,23036881.998000003,4.197,0.0,6.843999999999999,5.197,23036851.95203402,G29,1303513042000
313,3,2021-04-26-US-SVL-1,Mi8,1303513041000,1,31,GPS_L1,1303513040916516753,-9591220.011,12178929.695999999,21519888.109,-2455.919,-1236.214,-347.95599999999996,-34150.68,-0.001,25162214.461,11.992,0.0,9.318,22.316,25162178.122757178,G31,1303513042000
314,4,2021-04-26-US-SVL-1,Mi8,1303513041000,1,2,GPS_L1,1303513040928321787,-1262273.423,-16445583.689000001,21465531.384,2430.716,853.6039999999999,827.113,-179631.612,0.001,21623154.301999997,5.396,0.0,4.123,2.903,21623159.34397462,G2,1303513042000
315,5,2021-04-26-US-SVL-1,Mi8,1303513041000,1,12,GPS_L1,1303513040933133262,-9969265.513,-20023246.388,14181879.34,151.306,-1838.828,-2431.794,-9939.508,-0.002,20180710.385,6.895,0.0,3.766,2.504,20180709.296955977,G12,1303513042000
316,6,2021-04-26-US-SVL-1,Mi8,1303513041000,1,24,GPS_L1,1303513040918401787,-19038767.652,-15679338.640999999,-10604454.993999999,1315.335,207.239,-2692.099,11470.083999999999,0.01,24597095.485,6.296,0.0,10.497,10.321,24597071.10550116,G24,1303513042000
317,0,2021-04-26-US-SVL-1,Mi8,1303513042000,1,5,GPS_L1,1303513041925043604,-4931128.279,-25901386.141,-2388418.131,273.83799999999997,-323.192,3156.522,-12052.321000000002,-0.001,22605928.841,5.996,0.0,6.726,4.7589999999999995,22605933.237266943,G5,1303513043000
318,1,2021-04-26-US-SVL-1,Mi8,1303513042000,1,19,GPS_L1,1303513041916064669,19117539.282,-16507869.515,7744138.042,1001.201,-304.13599999999997,-3019.6859999999997,-2308.468,0.001,25297745.835,15.589,0.0,9.878,35.349000000000004,25297730.963824887,G19,1303513043000
319,2,2021-04-26-US-SVL-1,Mi8,1303513042000,1,25,GPS_L1,1303513041930818425,-15018894.22,-7146385.598999999,20502762.595,-156.596,-2653.83,-999.8910000000001,37815.734,0.002,20874681.059,3.897,0.0,4.325,3.002,20874665.91727294,G25,1303513043000
320,3,2021-04-26-US-SVL-1,Mi8,1303513042000,1,29,GPS_L1,1303513041923607537,-21917711.542,1549376.924,14904779.94,1549.015,-1101.857,2380.219,-101008.305,-0.002,23036450.897,4.197,0.0,6.843,5.196000000000001,23036420.851034027,G29,1303513043000
321,4,2021-04-26-US-SVL-1,Mi8,1303513042000,1,31,GPS_L1,1303513041916518004,-9593675.945,12177693.563,21519539.923,-2455.945,-1236.0510000000002,-348.416,-34150.68,-0.001,25161839.421,12.591,0.0,9.318,22.303,25161803.09575718,G31,1303513043000
322,5,2021-04-26-US-SVL-1,Mi8,1303513042000,1,2,GPS_L1,1303513041928320580,-1259842.639,-16444730.142,21466358.28,2430.859,853.492,826.681,-179631.611,0.001,21623516.151,5.396,0.0,4.123,2.903,21623521.19397462,G2,1303513043000
323,6,2021-04-26-US-SVL-1,Mi8,1303513042000,1,12,GPS_L1,1303513041933132832,-9969114.261,-20025085.065,14179447.396,151.19899999999998,-1838.527,-2432.098,-9939.509,-0.002,20180839.296,6.895,0.0,3.766,2.504,20180838.206955977,G12,1303513043000
324,7,2021-04-26-US-SVL-1,Mi8,1303513042000,1,24,GPS_L1,1303513041918399741,-19037452.159,-15679131.379,-10607146.978,1315.6570000000002,207.287,-2691.88,11470.093,0.01,24597708.86,6.895,0.0,10.499,10.325,24597684.483501162,G24,1303513043000
325,0,2021-04-26-US-SVL-1,Mi8,1303513043000,1,5,GPS_L1,1303513042925045574,-4930854.424,-25901709.144,-2385261.578,273.871,-322.814,3156.573,-12052.321000000002,-0.001,22605338.25,5.996,0.0,6.725,4.758,22605342.64826694,G5,1303513044000
326,1,2021-04-26-US-SVL-1,Mi8,1303513043000,1,19,GPS_L1,1303513042916062827,19118540.303,-16508173.589000002,7741118.278,1000.845,-304.013,-3019.853,-2308.467,0.001,25298298.053000003,17.387999999999998,0.0,9.878,35.384,25298283.147824883,G19,1303513044000
327,2,2021-04-26-US-SVL-1,Mi8,1303513043000,1,25,GPS_L1,1303513042930819572,-15019050.888,-7149039.362000001,20501762.481,-156.738,-2653.691,-1000.335,37815.736000000004,0.002,20874337.197,3.897,0.0,4.324,3.002,20874322.058272943,G25,1303513044000
328,3,2021-04-26-US-SVL-1,Mi8,1303513043000,1,29,GPS_L1,1303513042923608979,-21916162.429,1548274.94,14907160.004,1549.205,-1102.108,2379.901,-101008.30699999999,-0.002,23036018.596,4.197,0.0,6.8420000000000005,5.195,23035988.550034016,G29,1303513044000
329,4,2021-04-26-US-SVL-1,Mi8,1303513043000,1,31,GPS_L1,1303513042916519303,-9596131.907,12176457.590999998,21519191.277,-2455.971,-1235.888,-348.876,-34150.681000000004,-0.001,25161449.991,14.69,0.0,9.318,22.291,25161413.67675718,G31,1303513044000
330,5,2021-04-26-US-SVL-1,Mi8,1303513043000,1,2,GPS_L1,1303513042928319398,-1257411.711,-16443876.707,21467184.744000003,2431.002,853.3810000000001,826.25,-179631.61,0.001,21623870.505999997,5.096,0.0,4.123,2.903,21623875.54997462,G2,1303513044000
331,6,2021-04-26-US-SVL-1,Mi8,1303513043000,1,12,GPS_L1,1303513042933132380,-9968963.116,-20026923.44,14177015.146,151.092,-1838.226,-2432.402,-9939.511,-0.002,20180974.802,6.595,0.0,3.766,2.504,20180973.710955974,G12,1303513044000
332,7,2021-04-26-US-SVL-1,Mi8,1303513043000,1,24,GPS_L1,1303513042918397688,-19036136.345,-15678924.069,-10609838.742999999,1315.9779999999998,207.335,-2691.6620000000003,11470.103000000001,0.01,24598324.334000003,7.495,0.0,10.5,10.33,24598299.96150116,G24,1303513044000
333,0,2021-04-26-US-SVL-1,Mi8,1303513044000,1,5,GPS_L1,1303513043925047545,-4930580.536,-25902031.769,-2382104.972,273.903,-322.435,3156.625,-12052.322,-0.001,22604747.359,5.696000000000001,0.0,6.724,4.757,22604751.75826694,G5,1303513045000
334,1,2021-04-26-US-SVL-1,Mi8,1303513044000,1,19,GPS_L1,1303513043916060997,19119540.968,-16508477.54,7738098.347,1000.4889999999999,-303.89,-3020.0209999999997,-2308.466,0.001,25298846.673,14.39,0.0,9.879,35.42,25298831.731824886,G19,1303513045000
335,2,2021-04-26-US-SVL-1,Mi8,1303513044000,1,25,GPS_L1,1303513043930820715,-15019207.697,-7151692.9860000005,20500761.923,-156.879,-2653.551,-1000.779,37815.737,0.002,20873994.534,3.897,0.0,4.324,3.002,20873979.396272942,G25,1303513045000
336,3,2021-04-26-US-SVL-1,Mi8,1303513044000,1,29,GPS_L1,1303513043923610408,-21914613.128000002,1547172.706,14909539.749000002,1549.394,-1102.358,2379.584,-101008.30900000001,-0.002,23035590.193000004,4.197,0.0,6.841,5.194,23035560.147034023,G29,1303513045000
337,4,2021-04-26-US-SVL-1,Mi8,1303513044000,1,31,GPS_L1,1303513043916520583,-9598587.895,12175221.783,21518842.171,-2455.998,-1235.725,-349.335,-34150.682,-0.001,25161066.255999997,13.491,0.0,9.318,22.279,25161029.952757176,G31,1303513045000
338,5,2021-04-26-US-SVL-1,Mi8,1303513044000,1,2,GPS_L1,1303513043928318192,-1254980.64,-16443023.384000001,21468010.777,2431.145,853.2689999999999,825.819,-179631.609,0.001,21624232.055999998,5.096,0.0,4.124,2.903,21624237.09997462,G2,1303513045000
339,6,2021-04-26-US-SVL-1,Mi8,1303513044000,1,12,GPS_L1,1303513043933131931,-9968812.078,-20028761.514000002,14174582.593,150.985,-1837.925,-2432.706,-9939.513,-0.002,20181109.409,7.195,0.0,3.766,2.504,20181108.315955974,G12,1303513045000
340,7,2021-04-26-US-SVL-1,Mi8,1303513044000,1,24,GPS_L1,1303513043918395639,-19034820.209000003,-15678716.711,-10612530.291000001,1316.299,207.382,-2691.4429999999998,11470.112,0.01,24598938.609,7.195,0.0,10.502,10.334000000000001,24598914.239501163,G24,1303513045000
341,0,2021-04-26-US-SVL-1,Mi8,1303513045000,1,5,GPS_L1,1303513044925049503,-4930306.616,-25902354.015,-2378948.315,273.936,-322.056,3156.676,-12052.323,-0.001,22604160.365,5.096,0.0,6.723,4.756,22604164.765266944,G5,1303513046000
342,1,2021-04-26-US-SVL-1,Mi8,1303513045000,1,19,GPS_L1,1303513044916059178,19120541.277,-16508781.367,7735078.248,1000.133,-303.76599999999996,-3020.188,-2308.465,0.001,25299391.995,15.289000000000001,0.0,9.879,35.455,25299377.01982488,G19,1303513046000
343,2,2021-04-26-US-SVL-1,Mi8,1303513045000,1,25,GPS_L1,1303513044930821856,-15019364.648,-7154346.47,20499760.92,-157.02100000000002,-2653.4109999999996,-1001.2230000000001,37815.739,0.002,20873652.471,3.897,0.0,4.324,3.002,20873637.33527294,G25,1303513046000
344,3,2021-04-26-US-SVL-1,Mi8,1303513045000,1,29,GPS_L1,1303513044923611850,-21913063.637,1546070.221,14911919.177000001,1549.5829999999999,-1102.609,2379.266,-101008.311,-0.002,23035157.891999997,4.197,0.0,6.84,5.193,23035127.84603402,G29,1303513046000
345,4,2021-04-26-US-SVL-1,Mi8,1303513045000,1,31,GPS_L1,1303513044916521837,-9601043.908,12173986.137,21518492.605,-2456.024,-1235.563,-349.795,-34150.683,-0.001,25160690.316999998,13.190999999999999,0.0,9.318,22.266,25160654.025757182,G31,1303513046000
346,5,2021-04-26-US-SVL-1,Mi8,1303513045000,1,2,GPS_L1,1303513044928316989,-1252549.4270000001,-16442170.173,21468836.378,2431.288,853.1569999999999,825.387,-179631.608,0.001,21624592.706,5.396,0.0,4.124,2.903,21624597.750974618,G2,1303513046000
347,6,2021-04-26-US-SVL-1,Mi8,1303513045000,1,12,GPS_L1,1303513044933131476,-9968661.147,-20030599.286,14172149.735,150.878,-1837.624,-2433.01,-9939.515,-0.002,20181245.814,7.195,0.0,3.766,2.504,20181244.718955975,G12,1303513046000
348,7,2021-04-26-US-SVL-1,Mi8,1303513045000,1,24,GPS_L1,1303513044918393597,-19033503.753,-15678509.305,-10615221.618999999,1316.62,207.43,-2691.225,11470.122,0.01,24599550.785,6.595,0.0,10.503,10.338,24599526.420501165,G24,1303513046000
349,0,2021-04-26-US-SVL-1,Mi8,1303513046000,1,5,GPS_L1,1303513045925051463,-4930032.663,-25902675.882,-2375791.609,273.969,-321.677,3156.7270000000003,-12052.323,-0.001,22603572.772,5.396,0.0,6.722,4.755,22603577.17426695,G5,1303513047000
350,1,2021-04-26-US-SVL-1,Mi8,1303513046000,1,19,GPS_L1,1303513045916057371,19121541.23,-16509085.072,7732057.982000001,999.7769999999999,-303.643,-3020.355,-2308.464,0.001,25299933.72,17.688,0.0,9.88,35.49,25299918.709824882,G19,1303513047000
351,2,2021-04-26-US-SVL-1,Mi8,1303513046000,1,25,GPS_L1,1303513045930822983,-15019521.74,-7156999.813999999,20498759.473,-157.162,-2653.2709999999997,-1001.6669999999999,37815.74,0.002,20873314.605,3.897,0.0,4.323,3.0010000000000003,20873299.47227294,G25,1303513047000
352,3,2021-04-26-US-SVL-1,Mi8,1303513046000,1,29,GPS_L1,1303513045923613295,-21911513.957,1544967.485,14914298.287999999,1549.773,-1102.86,2378.948,-101008.31300000001,-0.002,23034724.691999998,4.197,0.0,6.84,5.193,23034694.64403402,G29,1303513047000
353,4,2021-04-26-US-SVL-1,Mi8,1303513046000,1,31,GPS_L1,1303513045916523069,-9603499.947999999,12172750.655,21518142.579,-2456.05,-1235.4,-350.255,-34150.684,-0.001,25160320.972,11.992,0.0,9.318,22.254,25160284.691757176,G31,1303513047000
354,5,2021-04-26-US-SVL-1,Mi8,1303513046000,1,2,GPS_L1,1303513045928315785,-1250118.07,-16441317.072999999,21469661.549000002,2431.431,853.046,824.956,-179631.607,0.001,21624953.656,5.096,0.0,4.124,2.904,21624958.70097462,G2,1303513047000
355,6,2021-04-26-US-SVL-1,Mi8,1303513046000,1,12,GPS_L1,1303513045933131049,-9968510.324,-20032436.758,14169716.574000001,150.77,-1837.3220000000001,-2433.314,-9939.517,-0.002,20181373.825999998,7.195,0.0,3.767,2.504,20181372.727955975,G12,1303513047000
356,7,2021-04-26-US-SVL-1,Mi8,1303513046000,1,24,GPS_L1,1303513045918391546,-19032186.975,-15678301.852,-10617912.729,1316.941,207.477,-2691.006,11470.131000000001,0.01,24600165.66,6.595,0.0,10.505,10.342,24600141.29850116,G24,1303513047000
357,0,2021-04-26-US-SVL-1,Mi8,1303513047000,1,5,GPS_L1,1303513046925053416,-4929758.677,-25902997.371,-2372634.85,274.002,-321.298,3156.778,-12052.323999999999,-0.001,22602987.278,5.396,0.0,6.721,4.754,22602991.681266945,G5,1303513048000
358,1,2021-04-26-US-SVL-1,Mi8,1303513047000,1,19,GPS_L1,1303513046916055548,19122540.827,-16509388.652999999,7729037.5479999995,999.421,-303.52,-3020.522,-2308.4629999999997,0.001,25300480.242,17.688,0.0,9.881,35.525999999999996,25300465.195824884,G19,1303513048000
359,2,2021-04-26-US-SVL-1,Mi8,1303513047000,1,25,GPS_L1,1303513046930824124,-15019678.974000001,-7159653.017999999,20497757.583,-157.304,-2653.131,-1002.1110000000001,37815.742,0.002,20872972.542,4.197,0.0,4.323,3.0010000000000003,20872957.411272943,G25,1303513048000
360,3,2021-04-26-US-SVL-1,Mi8,1303513047000,1,29,GPS_L1,1303513046923614723,-21909964.088000003,1543864.4980000001,14916677.080999998,1549.9620000000002,-1103.11,2378.631,-101008.315,-0.002,23034296.588000003,4.197,0.0,6.8389999999999995,5.192,23034266.540034015,G29,1303513048000
361,4,2021-04-26-US-SVL-1,Mi8,1303513047000,1,31,GPS_L1,1303513046916524322,-9605956.014,12171515.335,21517792.094,-2456.076,-1235.237,-350.715,-34150.684,-0.001,25159945.332,13.190999999999999,0.0,9.317,22.241,25159909.065757178,G31,1303513048000
362,5,2021-04-26-US-SVL-1,Mi8,1303513047000,1,2,GPS_L1,1303513046928314572,-1247686.571,-16440464.085,21470486.288,2431.573,852.934,824.525,-179631.60600000003,0.001,21625317.304,5.096,0.0,4.124,2.904,21625322.34997462,G2,1303513048000
363,6,2021-04-26-US-SVL-1,Mi8,1303513047000,1,12,GPS_L1,1303513046933130604,-9968359.607,-20034273.928,14167283.108,150.66299999999998,-1837.021,-2433.619,-9939.519,-0.002,20181507.233,6.895,0.0,3.767,2.504,20181506.132955976,G12,1303513048000
364,7,2021-04-26-US-SVL-1,Mi8,1303513047000,1,24,GPS_L1,1303513046918389497,-19030869.876,-15678094.351,-10620603.62,1317.2620000000002,207.525,-2690.7870000000003,11470.141000000001,0.01,24600779.934,6.895,0.0,10.505999999999998,10.347000000000001,24600755.57650116,G24,1303513048000
365,0,2021-04-26-US-SVL-1,Mi8,1303513048000,1,5,GPS_L1,1303513047925055392,-4929484.658,-25903318.48,-2369478.04,274.035,-320.92,3156.829,-12052.325,-0.001,22602394.888,5.396,0.0,6.72,4.753,22602399.292266946,G5,1303513049000
366,1,2021-04-26-US-SVL-1,Mi8,1303513048000,1,19,GPS_L1,1303513047916053729,19123540.069000002,-16509692.11,7726016.948,999.065,-303.397,-3020.6890000000003,-2308.462,0.001,25301025.564,15.889000000000001,0.0,9.881,35.561,25301010.483824883,G19,1303513049000
367,2,2021-04-26-US-SVL-1,Mi8,1303513048000,1,25,GPS_L1,1303513047930825265,-15019836.35,-7162306.082,20496755.248,-157.445,-2652.992,-1002.555,37815.744,0.002,20872630.479000002,3.897,0.0,4.322,3.0010000000000003,20872615.35127294,G25,1303513049000
368,3,2021-04-26-US-SVL-1,Mi8,1303513048000,1,29,GPS_L1,1303513047923616153,-21908414.029,1542761.261,14919055.557,1550.151,-1103.361,2378.313,-101008.317,-0.002,23033867.885,4.197,0.0,6.837999999999999,5.191,23033837.83703402,G29,1303513049000
369,4,2021-04-26-US-SVL-1,Mi8,1303513048000,1,31,GPS_L1,1303513047916525602,-9608412.106,12170280.178,21517441.149,-2456.1020000000003,-1235.0739999999998,-351.17400000000004,-34150.685,-0.001,25159561.598,14.99,0.0,9.317,22.229,25159525.342757177,G31,1303513049000
370,5,2021-04-26-US-SVL-1,Mi8,1303513048000,1,2,GPS_L1,1303513047928313383,-1245254.929,-16439611.207999999,21471310.595,2431.716,852.822,824.0930000000001,-179631.60600000003,0.001,21625673.758,5.096,0.0,4.125,2.904,21625678.802974623,G2,1303513049000
371,6,2021-04-26-US-SVL-1,Mi8,1303513048000,1,12,GPS_L1,1303513047933130141,-9968208.998,-20036110.797000002,14164849.338,150.556,-1836.72,-2433.923,-9939.52,-0.002,20181646.037,7.195,0.0,3.767,2.504,20181644.935955975,G12,1303513049000
372,7,2021-04-26-US-SVL-1,Mi8,1303513048000,1,24,GPS_L1,1303513047918387465,-19029552.456,-15677886.803,-10623294.292000001,1317.5829999999999,207.572,-2690.5679999999998,11470.151000000002,0.01,24601389.113,6.895,0.0,10.508,10.350999999999999,24601364.759501163,G24,1303513049000
373,0,2021-04-26-US-SVL-1,Mi8,1303513049000,1,5,GPS_L1,1303513048925057352,-4929210.607,-25903639.211,-2366321.18,274.067,-320.541,3156.88,-12052.325,-0.001,22601807.294,5.696000000000001,0.0,6.718999999999999,4.753,22601811.69926694,G5,1303513050000
374,1,2021-04-26-US-SVL-1,Mi8,1303513049000,1,19,GPS_L1,1303513048916051914,19124538.954,-16509995.444,7722996.18,998.709,-303.27299999999997,-3020.857,-2308.4610000000002,0.001,25301569.688,14.69,0.0,9.882,35.597,25301554.571824886,G19,1303513050000
375,2,2021-04-26-US-SVL-1,Mi8,1303513049000,1,25,GPS_L1,1303513048930826402,-15019993.867,-7164959.006,20495752.469,-157.58700000000002,-2652.8509999999997,-1002.9989999999999,37815.745,0.002,20872289.615,3.897,0.0,4.322,3.0010000000000003,20872274.488272943,G25,1303513050000
376,3,2021-04-26-US-SVL-1,Mi8,1303513049000,1,29,GPS_L1,1303513048923617596,-21906863.781999998,1541657.773,14921433.714000002,1550.34,-1103.612,2377.995,-101008.319,-0.002,23033435.285,3.897,0.0,6.837000000000001,5.19,23033405.23703402,G29,1303513050000
377,4,2021-04-26-US-SVL-1,Mi8,1303513049000,1,31,GPS_L1,1303513048916526861,-9610868.224,12169045.184,21517089.745,-2456.1279999999997,-1234.911,-351.634,-34150.686,-0.001,25159184.159,13.491,0.0,9.317,22.215999999999998,25159147.91575718,G31,1303513050000
378,5,2021-04-26-US-SVL-1,Mi8,1303513049000,1,2,GPS_L1,1303513048928312191,-1242823.143,-16438758.444,21472134.471,2431.859,852.71,823.6619999999999,-179631.605,0.001,21626031.11,5.096,0.0,4.125,2.904,21626036.15597462,G2,1303513050000
379,6,2021-04-26-US-SVL-1,Mi8,1303513049000,1,12,GPS_L1,1303513048933129692,-9968058.495,-20037947.365,14162415.264,150.44899999999998,-1836.418,-2434.226,-9939.521999999999,-0.002,20181780.644,7.495,0.0,3.767,2.504,20181779.540955976,G12,1303513050000
